dataset,population,file,unit,option
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,sed,-e
gnu,human,git_git__t_t5601-clone.sh,tr,-d
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,tr,-d
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,tr,-d
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,tr,-d
gnu,human,git_git__t_t5601-clone.sh,rm,-r
gnu,human,git_git__t_t5601-clone.sh,rm,-f
gnu,human,git_git__t_t5601-clone.sh,grep,
gnu,human,git_git__t_t5601-clone.sh,grep,
gnu,human,git_git__t_t5601-clone.sh,rm,-r
gnu,human,git_git__t_t5601-clone.sh,rm,-f
gnu,human,git_git__t_t5601-clone.sh,rm,-r
gnu,human,git_git__t_t5601-clone.sh,rm,-f
gnu,human,git_git__t_t5601-clone.sh,rm,-r
gnu,human,git_git__t_t5601-clone.sh,rm,-f
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,grep,
gnu,human,git_git__t_t5601-clone.sh,rm,-r
gnu,human,git_git__t_t5601-clone.sh,rm,-f
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t5601-clone.sh,echo,
gnu,human,git_git__t_t6003-rev-list-topo-order.sh,sort,
gnu,human,git_git__t_t6003-rev-list-topo-order.sh,uniq,-d
gnu,human,git_git__t_t6003-rev-list-topo-order.sh,date,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,rm,-f
gnu,human,git_git__t_t7201-co.sh,rm,-f
gnu,human,git_git__t_t7201-co.sh,rm,-f
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cp,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,sed,-e
gnu,human,git_git__t_t7201-co.sh,sed,-e
gnu,human,git_git__t_t7201-co.sh,sed,-e
gnu,human,git_git__t_t7201-co.sh,sed,-e
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,grep,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,mkdir,
gnu,human,git_git__t_t7201-co.sh,rm,-f
gnu,human,git_git__t_t7201-co.sh,rm,-r
gnu,human,git_git__t_t7201-co.sh,mkdir,
gnu,human,git_git__t_t7201-co.sh,mkdir,-p
gnu,human,git_git__t_t7201-co.sh,rm,-f
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,cat,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,rm,-f
gnu,human,git_git__t_t7201-co.sh,chmod,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,echo,
gnu,human,git_git__t_t7201-co.sh,grep,
gnu,human,git_git__t_t7201-co.sh,mv,
gnu,human,git_git__t_t8011-blame-split-file.sh,echo,
gnu,human,git_git__t_t8011-blame-split-file.sh,sed,
gnu,human,git_git__t_t8011-blame-split-file.sh,mv,
gnu,human,git_git__t_t8011-blame-split-file.sh,sed,
gnu,human,git_git__t_t8011-blame-split-file.sh,mv,
gnu,human,git_git__t_t8011-blame-split-file.sh,cat,
gnu,human,git_git__t_t8011-blame-split-file.sh,cat,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,mkdir,-p
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,-q
gnu,human,git_git__t_t9811-git-p4-label-import.sh,mkdir,-p
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,-q
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,-q
gnu,human,git_git__t_t9811-git-p4-label-import.sh,ls,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,ls,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,echo,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,grep,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,awk,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,rm,-f
gnu,human,git_git__t_t9811-git-p4-label-import.sh,rm,-r
gnu,human,git_git__t_t9811-git-p4-label-import.sh,mkdir,
gnu,human,git_git__t_t9811-git-p4-label-import.sh,date,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cat,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cat,
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-d
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-d
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cp,
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,-q
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cp,
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,-q
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cp,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,-q
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cp,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,-q
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cp,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-d
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,-q
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cp,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-d
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,sed,
gnu,human,git_git__t_t9814-git-p4-rename.sh,cut,-f
gnu,human,git_git__t_t9814-git-p4-rename.sh,grep,-q
gnu,human,git_git__t_t9814-git-p4-rename.sh,egrep,
gnu,human,git_git__t_t9814-git-p4-rename.sh,echo,
gnu,human,junegunn_fzf__shell_completion.bash,echo,
gnu,human,junegunn_fzf__shell_completion.bash,find,-L
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,find,-L
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,echo,
gnu,human,junegunn_fzf__shell_completion.bash,echo,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,awk,-F
gnu,human,junegunn_fzf__shell_completion.bash,grep,
gnu,human,junegunn_fzf__shell_completion.bash,dirname,
gnu,human,junegunn_fzf__shell_completion.bash,awk,
gnu,human,junegunn_fzf__shell_completion.bash,cat,
gnu,human,junegunn_fzf__shell_completion.bash,tr,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,awk,
gnu,human,junegunn_fzf__shell_completion.bash,tr,
gnu,human,junegunn_fzf__shell_completion.bash,cat,
gnu,human,junegunn_fzf__shell_completion.bash,grep,-i
gnu,human,junegunn_fzf__shell_completion.bash,awk,
gnu,human,junegunn_fzf__shell_completion.bash,grep,-v
gnu,human,junegunn_fzf__shell_completion.bash,tr,
gnu,human,junegunn_fzf__shell_completion.bash,tr,-d
gnu,human,junegunn_fzf__shell_completion.bash,awk,
gnu,human,junegunn_fzf__shell_completion.bash,grep,-F
gnu,human,junegunn_fzf__shell_completion.bash,grep,-v
gnu,human,junegunn_fzf__shell_completion.bash,awk,
gnu,human,junegunn_fzf__shell_completion.bash,sort,-u
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,awk,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,basename,
gnu,human,junegunn_fzf__shell_completion.bash,find,
gnu,human,junegunn_fzf__shell_completion.bash,ln,
gnu,human,junegunn_fzf__shell_completion.bash,echo,
gnu,human,junegunn_fzf__shell_completion.bash,sed,
gnu,human,junegunn_fzf__shell_completion.bash,sed,-E
gnu,human,junegunn_fzf__shell_completion.bash,echo,
gnu,human,junegunn_fzf__shell_completion.bash,grep,-v
gnu,human,junegunn_fzf__shell_key-bindings.bash,cut,-b
gnu,human,junegunn_fzf__shell_key-bindings.bash,echo,
gnu,human,junegunn_fzf__shell_key-bindings.bash,echo,
gnu,human,junegunn_fzf__shell_key-bindings.bash,echo,
gnu,human,junegunn_fzf__shell_key-bindings.bash,cut,-b
gnu,human,junegunn_fzf__shell_key-bindings.bash,grep,
gnu,human,junegunn_fzf__shell_key-bindings.bash,sed,
gnu,human,junegunn_fzf__shell_key-bindings.bash,sed,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,echo,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,echo,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,cp,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,cp,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,chmod,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,echo,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,echo,
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,rm,-f
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,rm,-f
gnu,human,liquidprompt_liquidprompt__contrib_dist_debian_create_deb.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,-e
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,sed,-e
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,seq,
gnu,human,liquidprompt_liquidprompt__test.sh,seq,
gnu,human,liquidprompt_liquidprompt__test.sh,mkdir,-p
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,sed,-e
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,echo,
gnu,human,liquidprompt_liquidprompt__test.sh,sed,-e
gnu,human,nvm-sh_nvm__install.sh,cat,
gnu,human,nvm-sh_nvm__install.sh,sed,-e
gnu,human,nvm-sh_nvm__install.sh,mkdir,-p
gnu,human,nvm-sh_nvm__install.sh,ls,-A
gnu,human,nvm-sh_nvm__install.sh,mkdir,-p
gnu,human,nvm-sh_nvm__install.sh,sort,
gnu,human,nvm-sh_nvm__install.sh,chmod,
gnu,human,nvm-sh_nvm__install.sh,sed,-e
gnu,human,nvm-sh_nvm__install.sh,sed,-e
gnu,human,nvm-sh_nvm__install.sh,sed,
gnu,human,nvm-sh_nvm__install.sh,wc,-l
gnu,human,nvm-sh_nvm__install.sh,tr,-d
gnu,human,nvm-sh_nvm__install.sh,mkdir,
gnu,human,nvm-sh_nvm__install.sh,echo,
gnu,human,nvm-sh_nvm__install.sh,sed,
gnu,human,nvm-sh_nvm__install.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,sed,-E
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,-e
gnu,human,nvm-sh_nvm__nvm.sh,sed,-E
gnu,human,nvm-sh_nvm__nvm.sh,sed,-e
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,dirname,
gnu,human,nvm-sh_nvm__nvm.sh,dirname,
gnu,human,nvm-sh_nvm__nvm.sh,dirname,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,tail,
gnu,human,nvm-sh_nvm__nvm.sh,tail,
gnu,human,nvm-sh_nvm__nvm.sh,tail,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,cut,-d
gnu,human,nvm-sh_nvm__nvm.sh,cut,-f
gnu,human,nvm-sh_nvm__nvm.sh,ls,
gnu,human,nvm-sh_nvm__nvm.sh,tail,-n
gnu,human,nvm-sh_nvm__nvm.sh,head,-n
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,tr,
gnu,human,nvm-sh_nvm__nvm.sh,sed,-e
gnu,human,nvm-sh_nvm__nvm.sh,cut,-f
gnu,human,nvm-sh_nvm__nvm.sh,cut,-d
gnu,human,nvm-sh_nvm__nvm.sh,sed,-e
gnu,human,nvm-sh_nvm__nvm.sh,awk,-v
gnu,human,nvm-sh_nvm__nvm.sh,awk,-v
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,echo,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,tr,
gnu,human,nvm-sh_nvm__nvm.sh,tee,
gnu,human,nvm-sh_nvm__nvm.sh,mkdir,-p
gnu,human,nvm-sh_nvm__nvm.sh,sort,
gnu,human,nvm-sh_nvm__nvm.sh,sort,
gnu,human,nvm-sh_nvm__nvm.sh,sort,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,head,-n
gnu,human,nvm-sh_nvm__nvm.sh,tail,-n
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,sed,-e
gnu,human,nvm-sh_nvm__nvm.sh,sort,-t
gnu,human,nvm-sh_nvm__nvm.sh,sort,-u
gnu,human,nvm-sh_nvm__nvm.sh,sort,-k
gnu,human,nvm-sh_nvm__nvm.sh,sort,-k
gnu,human,nvm-sh_nvm__nvm.sh,sort,-k
gnu,human,nvm-sh_nvm__nvm.sh,sed,-e
gnu,human,nvm-sh_nvm__nvm.sh,tail,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,mkdir,-p
gnu,human,nvm-sh_nvm__nvm.sh,sha256sum,
gnu,human,nvm-sh_nvm__nvm.sh,sha1sum,
gnu,human,nvm-sh_nvm__nvm.sh,sha256sum,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,sha1sum,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,awk,
gnu,human,nvm-sh_nvm__nvm.sh,tr,
gnu,human,nvm-sh_nvm__nvm.sh,tr,
gnu,human,nvm-sh_nvm__nvm.sh,sed,
gnu,human,nvm-sh_nvm__nvm.sh,cut,-c
gnu,human,nvm-sh_nvm__nvm.sh,cut,-d
gnu,human,nvm-sh_nvm__nvm.sh,cut,-f
gnu,human,nvm-sh_nvm__nvm.sh,uniq,
gnu,human,nvm-sh_nvm__nvm.sh,tail,
gnu,human,nvm-sh_nvm__nvm.sh,cut,-c
gnu,human,nvm-sh_nvm__nvm.sh,cut,-d
gnu,human,nvm-sh_nvm__nvm.sh,cut,-f
gnu,human,nvm-sh_nvm__nvm.sh,uniq,
